D
EPIET,0.08333333333333333
Japan National Institute for Infectious Diseases,0.08333333333333333
WHO HQ,0.5
National Institute of Virology (NIV-South Africa),0.08333333333333333
WHO,0.5416666666666666
FAO,0.41666666666666663
Queen Sirikit National Institute of Child Health-Bangkok,0.125
Ministray of Health Bangladesh,0.041666666666666664
Global Influenza Surveillance Network,0.16666666666666666
UNICEF,0.25
WHO reference laboratories USA,0.25
Ministry of Health Thailand,0.16666666666666666
MSF France,0.25
Hong Kong National Influenza Center,0.08333333333333333
WHO Jakarta,0.25
WHO Thailand,0.29166666666666663
WHO DRC,0.25
WHO reference laboratories Hong Kong,0.25
OIE,0.20833333333333331
WHO South Sudan Early Warning and Response Network (EWARN),0.25
Ministry of Health Indonesia,0.25
National Institute for Infectious Diseases Japan,0.125
CDC Atlanta,0.5833333333333333
NATIONAL HEALTH LABORATORY SERVICE (NHLS),0.08333333333333333
Kenya Medical Research Institute (KEMRI),0.25
C
EPIET,0.39095744680851063
Japan National Institute for Infectious Diseases,0.08333333333333333
WHO HQ,0.6124999999999999
National Institute of Virology (NIV-South Africa),0.39095744680851063
WHO,0.6336206896551724
FAO,0.57421875
Queen Sirikit National Institute of Child Health-Bangkok,0.39945652173913043
Ministray of Health Bangladesh,0.375
Global Influenza Surveillance Network,0.08333333333333333
UNICEF,0.47115384615384615
WHO reference laboratories USA,0.5104166666666667
Ministry of Health Thailand,0.4481707317073171
MSF France,0.47115384615384615
Hong Kong National Influenza Center,0.08333333333333333
WHO Jakarta,0.5104166666666667
WHO Thailand,0.4966216216216216
WHO DRC,0.47115384615384615
WHO reference laboratories Hong Kong,0.5104166666666667
OIE,0.47115384615384615
WHO South Sudan Early Warning and Response Network (EWARN),0.47115384615384615
Ministry of Health Indonesia,0.5104166666666667
National Institute for Infectious Diseases Japan,0.39945652173913043
CDC Atlanta,0.65625
NATIONAL HEALTH LABORATORY SERVICE (NHLS),0.4375
Kenya Medical Research Institute (KEMRI),0.47115384615384615
B
EPIET,0.0
Japan National Institute for Infectious Diseases,0.0
WHO HQ,0.1588164251207729
National Institute of Virology (NIV-South Africa),0.0
WHO,0.22101449275362314
FAO,0.035628019323671496
Queen Sirikit National Institute of Child Health-Bangkok,0.0
Ministray of Health Bangladesh,0.0
Global Influenza Surveillance Network,0.0
UNICEF,0.0
WHO reference laboratories USA,0.0009057971014492754
Ministry of Health Thailand,0.0009057971014492754
MSF France,0.0
Hong Kong National Influenza Center,0.0
WHO Jakarta,0.0009057971014492754
WHO Thailand,0.03804347826086956
WHO DRC,0.0
WHO reference laboratories Hong Kong,0.0009057971014492754
OIE,0.0024154589371980675
WHO South Sudan Early Warning and Response Network (EWARN),0.0
Ministry of Health Indonesia,0.0009057971014492754
National Institute for Infectious Diseases Japan,0.0
CDC Atlanta,0.25513285024154586
NATIONAL HEALTH LABORATORY SERVICE (NHLS),0.0
Kenya Medical Research Institute (KEMRI),0.0
L
EPIET,1.0
Japan National Institute for Infectious Diseases,1.0
WHO HQ,0.4090909090909091
National Institute of Virology (NIV-South Africa),1.0
WHO,0.3333333333333333
FAO,0.5555555555555556
Queen Sirikit National Institute of Child Health-Bangkok,1.0
Ministray of Health Bangladesh,0.0
Global Influenza Surveillance Network,1.0
UNICEF,1.0
WHO reference laboratories USA,1.0
Ministry of Health Thailand,1.0
MSF France,1.0
Hong Kong National Influenza Center,1.0
WHO Jakarta,1.0
WHO Thailand,0.5714285714285714
WHO DRC,1.0
WHO reference laboratories Hong Kong,1.0
OIE,0.9
WHO South Sudan Early Warning and Response Network (EWARN),1.0
Ministry of Health Indonesia,1.0
National Institute for Infectious Diseases Japan,1.0
CDC Atlanta,0.3626373626373626
NATIONAL HEALTH LABORATORY SERVICE (NHLS),1.0
Kenya Medical Research Institute (KEMRI),1.0
