D
Comite de Coordination Generale Gabon,0.057971014492753624
Ministry of Health,0.007246376811594203
World Vision,0.15217391304347827
Red Crescent societies,0.36231884057971014
CNRS-France,0.14492753623188406
NICD South Africa,0.2391304347826087
MSF Luxemburg,0.07971014492753624
National Health Service Viet Nam,0.07246376811594203
Ministry of Health Gabon,0.057971014492753624
Ministry of Health Madagascar,0.043478260869565216
African Medical and Research Foundation,0.15217391304347827
Institut fur Virologie Germany,0.14492753623188406
Field Epidemiology Training Programme,0.007246376811594203
Comite Politique Interministeriel,0.057971014492753624
Ministry of Health Mali,0.043478260869565216
IOM,0.07971014492753624
Institut Pasteur Viet Nam,0.07246376811594203
National Health Service UK,0.07246376811594203
FAO,0.07246376811594203
Medair,0.036231884057971016
Swiss Agency for Development and Cooperation,0.09420289855072464
Ministry of Health Brazil,0.14492753623188406
ICRC,0.2246376811594203
CDC France,0.06521739130434782
Comite de Coordination Technique et Scientifique de Lutte Gabon,0.057971014492753624
Institut National de Recherche Biomedicale,0.15942028985507248
MSF International,0.15217391304347827
Robert Koch Institute Germany,0.07246376811594203
Canadian National Microbiology Laboratory Canada,0.14492753623188406
African Field Epidemiology Network,0.09420289855072464
ICDDR_B,0.021739130434782608
UNICEF,0.5507246376811594
Plan International,0.07971014492753624
Institut de la Recherche Biomedicale,0.036231884057971016
OIE,0.036231884057971016
Canadian Field Epidemiology Programme,0.06521739130434782
Ministry of Health Indonesia,0.014492753623188406
Clinic for Infectious Diseases Kosovo,0.021739130434782608
MSF Holland,0.2826086956521739
Ministry of Health of Uganda,0.15942028985507248
ACORD-UK,0.15217391304347827
MSF Belgium,0.34057971014492755
Federation of Red Cross and Red Crescent Societies,0.028985507246376812
NAMRU-3 Egypt,0.057971014492753624
National University Hospital Singapore,0.043478260869565216
Ministry of Health Thailand,0.057971014492753624
Johannesburg Hospital- South Africa,0.14492753623188406
London School of Hygiene,0.050724637681159424
Health Protection Agency/London-KSS Deanery-UK,0.043478260869565216
London School of Hygiene and Tropical Medicine,0.09420289855072464
Queen Sirikit National Institute of Child Health-Bangkok,0.007246376811594203
Global Influenza Surveillance Network,0.043478260869565216
National University Singapore,0.13043478260869565
National Task Force Uganda,0.15217391304347827
Hopital  Cantonal in Geneva,0.09420289855072464
North Manchester General Hospital,0.021739130434782608
ECHO,0.18115942028985507
Institut Pasteur France,0.2028985507246377
MONUC,0.13768115942028986
Centre of International Health Australia,0.07246376811594203
National Microbiology Laboratory Canada,0.06521739130434782
MRC National Institute for Medical Research in Mill Hill London,0.007246376811594203
Department of Clinical Microbiology and Infectious Disease National Health Laboratory Service (NHLS),0.06521739130434782
Comite Provincial Gabon,0.057971014492753624
ISS Italy,0.15217391304347827
Ministry of Health Abidjan,0.06521739130434782
Congolese Red Cross (DRC),0.057971014492753624
Save the Children-UK,0.07971014492753624
Department of Health in Hong Kong,0.021739130434782608
United Kingdom Department for International Development (DFID),0.1956521739130435
MSF Switzerland,0.06521739130434782
EPIET,0.2028985507246377
OXFAM-GB,0.07971014492753624
Kenya Medical Research Institute (KEMRI),0.07971014492753624
ACF,0.07971014492753624
Uganda Virology Research Institute (UVRI),0.06521739130434782
Bernard-Nocht Institute for Tropical Medicine,0.2536231884057971
Japan National Institute for Infectious Diseases,0.014492753623188406
CDC Iraq,0.028985507246376812
National Health Laboratory Service (NHLS),0.17391304347826086
Caritas (Belgium),0.057971014492753624
ECDC,0.09420289855072464
Save the Children-Denmark,0.15217391304347827
GAVI,0.050724637681159424
Medecins du Monde,0.07971014492753624
MSF Luxembourg,0.007246376811594203
Sendai Quarantine Station,0.15217391304347827
Institute of Public Health Kosovo,0.021739130434782608
Department of Infectious Diseases Kosovo,0.021739130434782608
Institut Pasteur Dakar,0.036231884057971016
National Coordination Committee DRC,0.07246376811594203
MSF France,0.16666666666666666
Hong Kong National Influenza Center,0.028985507246376812
Action Contre la Faim,0.15217391304347827
Interchurch Medical Assistance (IMA World Health),0.09420289855072464
Congolese Ministries of Defence and Foresty,0.07246376811594203
Canadian Science Centre for Human and Animal Health,0.06521739130434782
Lacor Hospital,0.15217391304347827
Central Field Epidemiology Group Smittskyddsinstitutet (SMI),0.07246376811594203
GOAL,0.07971014492753624
MSF Spain,0.21014492753623187
CIRMF,0.2753623188405797
the National Centre for Immunization Research and Surveillance of Vaccine Preventable Diseases-Australia,0.043478260869565216
Institute of Tropical Medicine Belgium,0.050724637681159424
Institut Pasteur Senegal,0.14492753623188406
Tropical Medicine London,0.050724637681159424
Institut de veille sanitaire,0.10144927536231885
Ministry of Health in Beijing,0.021739130434782608
MSF,0.17391304347826086
Institut Pasteur Madagascar,0.036231884057971016
National Institute of Virology (NIV-South Africa),0.18840579710144928
Epicentre France,0.42028985507246375
French Cooperation,0.07246376811594203
Catholic Relief Services,0.15217391304347827
Reference and Research on Influenza London,0.043478260869565216
Ministry of Health DRC,0.2608695652173913
Ministry of Health Saudi Arabia,0.036231884057971016
School of Pathology of the University of the Witwatersrand,0.06521739130434782
United Nations High Commission for Refugees (UNHCR),0.07246376811594203
National Control Committee DRC,0.07246376811594203
World Food Programme,0.34057971014492755
Minister of Health Turkey,0.007246376811594203
Togolese Red Cross,0.028985507246376812
ICG,0.057971014492753624
National de Recherches Biologiques (INRB),0.057971014492753624
IRD,0.07246376811594203
National Institute for Public Health (INHP),0.06521739130434782
Agence de Medecine Preventive,0.028985507246376812
Public Health Agency of Canada,0.10869565217391304
IMTSSA,0.021739130434782608
Red Crescent Societies,0.06521739130434782
Centre for Infectious Disease Prevention and Control Canada,0.06521739130434782
Manchester General Hospital UK,0.14492753623188406
USAID,0.15217391304347827
National Institute for Infectious Diseases Japan,0.15942028985507248
Ministry of Health Algeria,0.014492753623188406
Ministry of Health Senegal ,0.036231884057971016
Kazakh Scientific Centre for Quarantine and Zoonotic Disease,0.014492753623188406
CDC Atlanta,0.6231884057971014
C
Comite de Coordination Generale Gabon,0.4288812033377251
Ministry of Health,0.3441478348971411
World Vision,0.4797654139032179
Red Crescent societies,0.5523153057617533
CNRS-France,0.48386597299640777
NICD South Africa,0.5123286772903142
MSF Luxemburg,0.4000870589440262
National Health Service Viet Nam,0.42090943375895695
Ministry of Health Gabon,0.4288812033377251
Ministry of Health Madagascar,0.44056279253369424
African Medical and Research Foundation,0.4797654139032179
Institut fur Virologie Germany,0.48386597299640777
Field Epidemiology Training Programme,0.007246376811594203
Comite Politique Interministeriel,0.4288812033377251
Ministry of Health Mali,0.4015058073799979
IOM,0.4000870589440262
Institut Pasteur Viet Nam,0.42090943375895695
National Health Service UK,0.42090943375895695
FAO,0.4440181869849389
Medair,0.35830581544670703
Swiss Agency for Development and Cooperation,0.433810872341607
Ministry of Health Brazil,0.48386597299640777
ICRC,0.5009939720405284
CDC France,0.41780309107438907
Comite de Coordination Technique et Scientifique de Lutte Gabon,0.4288812033377251
Institut National de Recherche Biomedicale,0.4880372313843079
MSF International,0.4797654139032179
Robert Koch Institute Germany,0.42090943375895695
Canadian National Microbiology Laboratory Canada,0.48386597299640777
African Field Epidemiology Network,0.433810872341607
ICDDR_B,0.007246376811594203
UNICEF,0.6433218050065876
Plan International,0.4000870589440262
Institut de la Recherche Biomedicale,0.35830581544670703
OIE,0.39178075322200495
Canadian Field Epidemiology Programme,0.4043737060041408
Ministry of Health Indonesia,0.39314110305958133
Clinic for Infectious Diseases Kosovo,0.021739130434782608
MSF Holland,0.5266262217728346
Ministry of Health of Uganda,0.48180696885599755
ACORD-UK,0.4797654139032179
MSF Belgium,0.5523153057617533
Federation of Red Cross and Red Crescent Societies,0.3890881019971114
NAMRU-3 Egypt,0.44056279253369424
