D
WHO collaborating laboratory UK,0.047619047619047616
Uganda Virology Research Institute (UVRI),0.23809523809523808
Bernard-Nocht Institute for Tropical Medicine,0.3333333333333333
Ministry of Health of Uganda,0.07142857142857142
WHO_AFRO,0.23809523809523808
NICD South Africa,0.23809523809523808
WHO HQ International Coordinating Group (ICG) on Vaccine Provision for Yellow fever Control,0.19047619047619047
MSF,0.07142857142857142
MSF Belgium,0.3333333333333333
WHO Collaborating Centre,0.09523809523809523
NAMRU-3 Egypt,0.09523809523809523
MONUC,0.3333333333333333
WHO Mediterranean Centre for Vulnerability Reduction (WMC),0.19047619047619047
ECDC,0.3333333333333333
WHO,0.09523809523809523
London School of Hygiene and Tropical Medicine,0.3333333333333333
School of Pathology of the University of the Witwatersrand,0.23809523809523808
UNICEF,0.26190476190476186
FAO,0.09523809523809523
Swiss Agency for Development and Cooperation,0.3333333333333333
National University Singapore,0.3333333333333333
Hopital  Cantonal in Geneva,0.3333333333333333
WHO_EMRO,0.09523809523809523
Togolese Red Cross,0.19047619047619047
Federation of Red Cross and Red Crescent Societies,0.19047619047619047
ECHO,0.19047619047619047
Institut Pasteur France,0.3333333333333333
Interchurch Medical Assistance (IMA World Health),0.3333333333333333
National Microbiology Laboratory Canada,0.23809523809523808
African Field Epidemiology Network,0.3333333333333333
Canadian Science Centre for Human and Animal Health,0.23809523809523808
Department of Clinical Microbiology and Infectious Disease National Health Laboratory Service (NHLS),0.23809523809523808
WHO Togo,0.19047619047619047
WHO Centre for Vulnerability Reduction (WMC) Tunisia,0.23809523809523808
Agence de Medecine Preventive,0.19047619047619047
Public Health Agency of Canada,0.3333333333333333
WHO DRC,0.3333333333333333
Centre for Infectious Disease Prevention and Control Canada,0.23809523809523808
WHO Uganda,0.07142857142857142
Canadian Field Epidemiology Programme,0.23809523809523808
CIRMF,0.3333333333333333
CDC Atlanta,0.6666666666666666
Kenya Medical Research Institute (KEMRI),0.23809523809523808
C
WHO collaborating laboratory UK,0.4346031746031746
Uganda Virology Research Institute (UVRI),0.41788766788766785
Bernard-Nocht Institute for Tropical Medicine,0.44047619047619047
Ministry of Health of Uganda,0.2693821330184966
WHO_AFRO,0.5093005952380952
