D
Ministry of Health Mali,0.125
Red Crescent societies,0.125
Bernard-Nocht Institute for Tropical Medicine,0.5
CNRS-France,0.5
MSF Holland,0.5
WHO_AFRO,0.6875
NICD South Africa,0.5
WHO HQ,0.6041666666666666
MSF,0.125
MSF Belgium,0.6875
National Health Laboratory Service (NHLS),0.5
WHO angola,0.5
National University Hospital Singapore,0.16666666666666666
Epicentre France,0.5
Johannesburg Hospital- South Africa,0.5
WHO,0.3333333333333333
Health Protection Agency/London-KSS Deanery-UK,0.16666666666666666
GAVI,0.1875
Queen Sirikit National Institute of Child Health-Bangkok,0.0625
WHO_SEARO,0.16666666666666666
Medair,0.16666666666666666
Institut Pasteur Senegal,0.5
World Food Programme,0.5
Ministry of Health Brazil,0.5
National University Singapore,0.16666666666666666
Ministry of Health Thailand,0.16666666666666666
ICG,0.125
MSF France,0.5
Institut National de Recherche Biomedicale,0.5
Institut Pasteur Madagascar,0.16666666666666666
WHO DRC,0.16666666666666666
Manchester General Hospital UK,0.5
WHO Sri Lanka,0.16666666666666666
Canadian National Microbiology Laboratory Canada,0.5
Institut fur Virologie Germany,0.5
ECHO,0.1875
EPIET,0.7083333333333333
WHO Thailand,0.0625
Public Health Agency of Canada,0.08333333333333333
UNICEF,0.6875
IMTSSA,0.08333333333333333
WHO Mozambique,0.5
Institut de la Recherche Biomedicale,0.16666666666666666
MSF Spain,0.5
Ministry of Health DRC,0.6041666666666666
the National Centre for Immunization Research and Surveillance of Vaccine Preventable Diseases-Australia,0.16666666666666666
MSF Switzerland,0.16666666666666666
National Institute for Infectious Diseases Japan,0.0625
CDC Atlanta,0.7083333333333333
C
Ministry of Health Mali,0.47058823529411764
Red Crescent societies,0.4948453608247423
Bernard-Nocht Institute for Tropical Medicine,0.64
CNRS-France,0.64
MSF Holland,0.64
WHO_AFRO,0.7619047619047619
NICD South Africa,0.64
WHO HQ,0.6857142857142857
MSF,0.47058823529411764
MSF Belgium,0.7619047619047619
National Health Laboratory Service (NHLS),0.64
WHO angola,0.64
National University Hospital Singapore,0.47058823529411764
Epicentre France,0.64
Johannesburg Hospital- South Africa,0.64
WHO,0.6
Health Protection Agency/London-KSS Deanery-UK,0.47058823529411764
GAVI,0.5106382978723404
Queen Sirikit National Institute of Child Health-Bangkok,0.384
WHO_SEARO,0.47058823529411764
Medair,0.46601941747572817
Institut Pasteur Senegal,0.64
World Food Programme,0.64
Ministry of Health Brazil,0.64
National University Singapore,0.47058823529411764
Ministry of Health Thailand,0.47058823529411764
ICG,0.47058823529411764
MSF France,0.64
Institut National de Recherche Biomedicale,0.64
Institut Pasteur Madagascar,0.46601941747572817
WHO DRC,0.46601941747572817
Manchester General Hospital UK,0.64
WHO Sri Lanka,0.47058823529411764
Canadian National Microbiology Laboratory Canada,0.64
Institut fur Virologie Germany,0.64
ECHO,0.5106382978723404
EPIET,0.7741935483870968
WHO Thailand,0.384
Public Health Agency of Canada,0.4948453608247423
UNICEF,0.7384615384615385
IMTSSA,0.4948453608247423
WHO Mozambique,0.64
Institut de la Recherche Biomedicale,0.46601941747572817
MSF Spain,0.64
Ministry of Health DRC,0.6857142857142857
