D
United Kingdom Department for International Development (DFID),0.17714285714285713
Comite de Coordination Generale Gabon,0.05142857142857143
Ministry of Health,0.011428571428571429
WHO collaborating laboratory UK,0.02857142857142857
World Vision,0.14285714285714285
Red Crescent societies,0.32571428571428573
CNRS-France,0.13714285714285715
NICD South Africa,0.22285714285714286
MSF Luxemburg,0.06857142857142857
National Health Service Viet Nam,0.06285714285714286
Ministry of Health Gabon,0.05142857142857143
Ministry of Health Madagascar,0.05142857142857143
African Medical and Research Foundation,0.14285714285714285
Institut fur Virologie Germany,0.13714285714285715
Field Epidemiology Training Programme,0.017142857142857144
Comite Politique Interministeriel,0.05142857142857143
Ministry of Health Mali,0.04
IOM,0.06857142857142857
Institut Pasteur Viet Nam,0.06285714285714286
Ministry of Health in Singapore,0.005714285714285714
WHO_SEARO,0.045714285714285714
National Health Service UK,0.06285714285714286
WHO reference laboratories USA,0.03428571428571429
Medair,0.045714285714285714
Swiss Agency for Development and Cooperation,0.08
Ministry of Health Brazil,0.13714285714285715
WHO Congo Brazzaville,0.10285714285714286
CDC France,0.06285714285714286
Comite de Coordination Technique et Scientifique de Lutte Gabon,0.05142857142857143
Institut National de Recherche Biomedicale,0.15428571428571428
WHO Gabon,0.05142857142857143
WHO Uganda,0.14857142857142858
USAID,0.14285714285714285
Robert Koch Institute Germany,0.06285714285714286
Canadian National Microbiology Laboratory Canada,0.13714285714285715
African Field Epidemiology Network,0.08
ICDDR_B,0.02857142857142857
UNICEF,0.5085714285714286
Plan International,0.06857142857142857
Institut de la Recherche Biomedicale,0.045714285714285714
OIE,0.05142857142857143
Canadian Field Epidemiology Programme,0.05714285714285714
Ministry of Health Indonesia,0.03428571428571429
WHO United Kingdom,0.03428571428571429
Clinic for Infectious Diseases Kosovo,0.02857142857142857
Lacor Hospital,0.14285714285714285
MSF Holland,0.26285714285714284
Ministry of Health of Uganda,0.14857142857142858
ACORD-UK,0.14285714285714285
WHO HQ,0.45714285714285713
MSF Belgium,0.3142857142857143
Federation of Red Cross and Red Crescent Societies,0.045714285714285714
NAMRU-3 Egypt,0.07428571428571429
National University Hospital Singapore,0.045714285714285714
Ministry of Health Thailand,0.06857142857142857
Johannesburg Hospital- South Africa,0.13714285714285715
London School of Hygiene,0.05714285714285714
Health Protection Agency/London-KSS Deanery-UK,0.045714285714285714
WHO_Euro,0.017142857142857144
London School of Hygiene and Tropical Medicine,0.08
Queen Sirikit National Institute of Child Health-Bangkok,0.017142857142857144
Global Influenza Surveillance Network,0.03428571428571429
WHO China,0.005714285714285714
National University Singapore,0.12
National Task Force Uganda,0.14285714285714285
Hopital  Cantonal in Geneva,0.08
WHO_EMRO,0.022857142857142857
North Manchester General Hospital,0.02857142857142857
ECHO,0.18857142857142858
Institut Pasteur France,0.18857142857142858
MONUC,0.11428571428571428
Centre of International Health Australia,0.06285714285714286
WHO_WPRO,0.06285714285714286
MRC National Institute for Medical Research in Mill Hill London,0.017142857142857144
Institut Pasteur Madagascar,0.045714285714285714
WHO Ethiopia,0.04
Comite Provincial Gabon,0.05142857142857143
ISS Italy,0.14285714285714285
WHO Thailand,0.04
WHO DRC,0.17142857142857143
Ministry of Health Abidjan,0.06285714285714286
Congolese Red Cross (DRC),0.05142857142857143
Save the Children-UK,0.06857142857142857
Department of Health in Hong Kong,0.017142857142857144
Chinese Ministry of Health,0.005714285714285714
MSF Switzerland,0.07428571428571429
EPIET,0.2
OXFAM-GB,0.06857142857142857
Kenya Medical Research Institute (KEMRI),0.08571428571428572
Ministry of Health Guinea,0.005714285714285714
WHO,0.25142857142857145
ACF,0.06857142857142857
Uganda Virology Research Institute (UVRI),0.05714285714285714
National Microbiology Laboratory Canada,0.05714285714285714
Bernard-Nocht Institute for Tropical Medicine,0.2342857142857143
Japan National Institute for Infectious Diseases,0.011428571428571429
CDC Iraq,0.03428571428571429
WHO HQ International Coordinating Group (ICG) on Vaccine Provision for Yellow fever Control,0.045714285714285714
WHO Bangladesh,0.017142857142857144
CDC Taiwan,0.005714285714285714
National Health Laboratory Service (NHLS),0.16
WHO angola,0.13714285714285715
Department of Clinical Microbiology and Infectious Disease National Health Laboratory Service (NHLS),0.05714285714285714
Caritas (Belgium),0.05142857142857143
ECDC,0.08
Save the Children-Denmark,0.14285714285714285
GAVI,0.05142857142857143
Medecins du Monde,0.06857142857142857
MSF Luxembourg,0.005714285714285714
Sendai Quarantine Station,0.14285714285714285
Institute of Public Health Kosovo,0.02857142857142857
Department of Infectious Diseases Kosovo,0.02857142857142857
