D
ACF,0.5
MSF Spain,0.5
MSF Holland,0.5
NICD South Africa,0.375
MSF Luxemburg,0.5
MSF Belgium,0.375
MONUC,0.375
Caritas (Belgium),0.375
WHO,0.625
IOM,0.5
GAVI,0.041666666666666664
FAO,0.08333333333333333
UNICEF,0.875
Medecins du Monde,0.5
World Food Programme,0.375
ICRC,0.5
National de Recherches Biologiques (INRB),0.375
GOAL,0.5
WHO DRC,0.375
Plan International,0.5
Congolese Red Cross (DRC),0.375
OIE,0.08333333333333333
Save the Children-UK,0.5
CIRMF,0.375
OXFAM-GB,0.5
C
ACF,0.6666666666666666
MSF Spain,0.6666666666666666
MSF Holland,0.6666666666666666
NICD South Africa,0.5714285714285714
MSF Luxemburg,0.6666666666666666
MSF Belgium,0.5714285714285714
MONUC,0.5714285714285714
Caritas (Belgium),0.5714285714285714
WHO,0.7272727272727273
IOM,0.6666666666666666
GAVI,0.42857142857142855
FAO,0.43636363636363634
UNICEF,0.8888888888888888
Medecins du Monde,0.6666666666666666
World Food Programme,0.5714285714285714
ICRC,0.6666666666666666
National de Recherches Biologiques (INRB),0.5714285714285714
GOAL,0.6666666666666666
WHO DRC,0.5714285714285714
Plan International,0.6666666666666666
Congolese Red Cross (DRC),0.5714285714285714
OIE,0.43636363636363634
Save the Children-UK,0.6666666666666666
CIRMF,0.5714285714285714
OXFAM-GB,0.6666666666666666
B
ACF,0.0
MSF Spain,0.0
MSF Holland,0.0
NICD South Africa,0.0
MSF Luxemburg,0.0
MSF Belgium,0.0
MONUC,0.0
Caritas (Belgium),0.0
WHO,0.23550724637681159
IOM,0.0
GAVI,0.0
FAO,0.0
UNICEF,0.4891304347826087
Medecins du Monde,0.0
World Food Programme,0.0
ICRC,0.0
National de Recherches Biologiques (INRB),0.0
GOAL,0.0
WHO DRC,0.0
Plan International,0.0
Congolese Red Cross (DRC),0.0
OIE,0.0
Save the Children-UK,0.0
CIRMF,0.0
OXFAM-GB,0.0
L
ACF,1.0
MSF Spain,1.0
MSF Holland,1.0
NICD South Africa,1.0
MSF Luxemburg,1.0
MSF Belgium,1.0
MONUC,1.0
Caritas (Belgium),1.0
WHO,0.638095238095238
IOM,1.0
GAVI,0.0
FAO,1.0
UNICEF,0.4857142857142857
Medecins du Monde,1.0
World Food Programme,1.0
ICRC,1.0
National de Recherches Biologiques (INRB),1.0
GOAL,1.0
WHO DRC,1.0
Plan International,1.0
Congolese Red Cross (DRC),1.0
OIE,1.0
Save the Children-UK,1.0
CIRMF,1.0
OXFAM-GB,1.0
