D
GOAL,0.631578947368421
Ministry of Health,0.10526315789473684
Plan International,0.631578947368421
Ministry of Health Mali,0.05263157894736842
ICRC,0.631578947368421
WHO,0.894736842105263
MSF Spain,0.631578947368421
MSF Holland,0.631578947368421
IOM,0.631578947368421
ACF,0.631578947368421
Medecins du Monde,0.631578947368421
National Institute for Infectious Diseases Japan,0.15789473684210525
Queen Sirikit National Institute of Child Health-Bangkok,0.15789473684210525
MSF Luxemburg,0.631578947368421
MSF Belgium,0.10526315789473684
OXFAM-GB,0.631578947368421
MSF Luxembourg,0.05263157894736842
UNICEF,0.631578947368421
Save the Children-UK,0.631578947368421
WHO Thailand,0.15789473684210525
C
GOAL,0.6913875598086124
Ministry of Health,0.4753289473684211
Plan International,0.6913875598086124
Ministry of Health Mali,0.05263157894736842
ICRC,0.6913875598086124
WHO,0.8947368421052632
MSF Spain,0.6913875598086124
MSF Holland,0.6913875598086124
IOM,0.6913875598086124
ACF,0.6913875598086124
Medecins du Monde,0.6913875598086124
National Institute for Infectious Diseases Japan,0.49066213921901525
Queen Sirikit National Institute of Child Health-Bangkok,0.49066213921901525
MSF Luxemburg,0.6913875598086124
MSF Belgium,0.4753289473684211
OXFAM-GB,0.6913875598086124
MSF Luxembourg,0.05263157894736842
UNICEF,0.6913875598086124
Save the Children-UK,0.6913875598086124
WHO Thailand,0.49066213921901525
B
GOAL,0.0
Ministry of Health,0.0
Plan International,0.0
Ministry of Health Mali,0.0
ICRC,0.0
WHO,0.38596491228070173
MSF Spain,0.0
MSF Holland,0.0
IOM,0.0
ACF,0.0
Medecins du Monde,0.0
National Institute for Infectious Diseases Japan,0.0
Queen Sirikit National Institute of Child Health-Bangkok,0.0
MSF Luxemburg,0.0
MSF Belgium,0.0
OXFAM-GB,0.0
MSF Luxembourg,0.0
UNICEF,0.0
Save the Children-UK,0.0
WHO Thailand,0.0
L
GOAL,1.0
Ministry of Health,1.0
Plan International,1.0
Ministry of Health Mali,0.0
ICRC,1.0
WHO,0.5147058823529411
MSF Spain,1.0
MSF Holland,1.0
IOM,1.0
ACF,1.0
Medecins du Monde,1.0
National Institute for Infectious Diseases Japan,1.0
Queen Sirikit National Institute of Child Health-Bangkok,1.0
MSF Luxemburg,1.0
MSF Belgium,1.0
OXFAM-GB,1.0
MSF Luxembourg,0.0
UNICEF,1.0
Save the Children-UK,1.0
WHO Thailand,1.0
