D
Comite de Coordination Generale Gabon,0.07758620689655173
WHO collaborating laboratory UK,0.04310344827586207
World Vision,0.21551724137931033
Red Crescent societies,0.3275862068965517
CNRS-France,0.20689655172413793
NICD South Africa,0.33620689655172414
African Medical and Research Foundation,0.21551724137931033
Institut fur Virologie Germany,0.20689655172413793
Field Epidemiology Training Programme,0.02586206896551724
Comite Politique Interministeriel,0.07758620689655173
Ministray of Health Bangladesh,0.008620689655172414
Ministry of Health Saudi Arabia,0.04310344827586207
Medair,0.06896551724137931
Swiss Agency for Development and Cooperation,0.12068965517241378
Ministry of Health Brazil,0.20689655172413793
WHO Congo Brazzaville,0.10344827586206896
Comite de Coordination Technique et Scientifique de Lutte Gabon,0.07758620689655173
Institut National de Recherche Biomedicale,0.20689655172413793
WHO Gabon,0.07758620689655173
WHO Uganda,0.22413793103448276
MSF International,0.21551724137931033
Canadian National Microbiology Laboratory Canada,0.20689655172413793
African Field Epidemiology Network,0.12068965517241378
ICDDR_B,0.04310344827586207
UNICEF,0.5258620689655172
Institut de la Recherche Biomedicale,0.06896551724137931
OIE,0.07758620689655173
Canadian Field Epidemiology Programme,0.08620689655172414
Ministry of Health Indonesia,0.05172413793103448
WHO United Kingdom,0.05172413793103448
CDC Iraq,0.05172413793103448
MSF Holland,0.29310344827586204
Ministry of Health of Uganda,0.22413793103448276
ACORD-UK,0.21551724137931033
WHO HQ,0.5258620689655172
MSF Belgium,0.4224137931034483
NAMRU-3 Egypt,0.11206896551724138
National Task Force Uganda,0.21551724137931033
Johannesburg Hospital- South Africa,0.20689655172413793
WHO_Euro,0.02586206896551724
London School of Hygiene and Tropical Medicine,0.12068965517241378
Global Influenza Surveillance Network,0.034482758620689655
National University Singapore,0.12068965517241378
Ministry of Health Thailand,0.034482758620689655
Hopital  Cantonal in Geneva,0.12068965517241378
WHO_EMRO,0.034482758620689655
Institut Pasteur Madagascar,0.06896551724137931
Institut Pasteur France,0.14655172413793102
MONUC,0.1724137931034483
National Microbiology Laboratory Canada,0.08620689655172414
MRC National Institute for Medical Research in Mill Hill London,0.02586206896551724
ECHO,0.10344827586206896
Comite Provincial Gabon,0.07758620689655173
ISS Italy,0.21551724137931033
WHO Thailand,0.034482758620689655
WHO DRC,0.25862068965517243
WHO reference laboratories Hong Kong,0.05172413793103448
Congolese Red Cross (DRC),0.07758620689655173
MSF Switzerland,0.06896551724137931
EPIET,0.21551724137931033
